well_name,hor_names,X,Y,Z,dZ,dZ_v0k,Delta-Z
P08-06,CK,541959.8125,5823440.5,1563.59716796875,1297.44689941406,1253.16076660156,-44.2861328125
P08-06,ZE,541966.125,5823871.5,3210.27807617187,262.27294921875,259.870849609375,-2.402099609375
P09-02,N,548850.0,5823927.0,361.984741210937,686.672973632812,690.6630859375,3.9901123046879547
P09-02,CK,548850.0,5823938.0,1054.21166992187,660.373046875,616.742248535156,-43.63079833984398
P09-03,N,552063.0,5820975.0,326.450012207031,245.258514404296,230.79621887207,-14.462295532225994
P09-03,CK,552063.0,5820975.0,951.699951171875,519.999938964843,506.169189453125,-13.830749511717954
P09-04,N,548848.3125,5823921.0,362.959991455078,284.087036132812,270.638702392578,-13.448333740233977
P09-04,CK,548987.5625,5823612.0,1024.54138183593,596.41796875,561.625,-34.79296875
P09-05,N,548848.8125,5823918.5,367.147979736328,276.146942138671,262.783386230468,-13.363555908203011
P09-05,CK,548651.6875,5824199.0,1042.17651367187,638.311950683593,598.537231445312,-39.77471923828091
P09-07,ZE,550299.4375,5831206.5,3267.31079101562,253.76806640625,249.170349121093,-4.597717285156989
P10-01,N,510112.0,5812716.5,364.744995117187,697.692016601562,704.789184570312,7.09716796875
P10-01,CK,510112.0,5812722.0,924.489196777343,389.964965820312,377.822174072265,-12.142791748046989
P10-01,ZE,510112.0,5812812.5,1780.73852539062,234.954956054687,232.175384521484,-2.779571533202983
P10-02,N,507273.0,5803642.0,302.25,209.781387329101,196.418975830078,-13.362411499022983
P10-02,CK,507265.75,5803649.0,725.69189453125,242.424987792968,233.943695068359,-8.481292724609006
P10-04,CK,512992.0,5811936.0,1016.8150024414,360.429992675781,320.796844482421,-39.63314819336
P11-01,N,541822.375,5814059.5,398.487243652343,363.075805664062,339.129638671875,-23.94616699218699
P11-01,CK,541822.9375,5814077.5,1262.85522460937,931.484069824218,897.502136230468,-33.98193359375
P11-01,ZE,541862.8125,5814191.5,2755.49072265625,223.761962890625,222.755752563476,-1.006210327149006
P11-02,ZE,541688.25,5806505.0,2783.45678710937,192.736083984375,191.394729614257,-1.3413543701180117
P11-03,CK,523472.21875,5802821.0,957.239990234375,460.490051269531,456.179046630859,-4.3110046386720455
P11-04,CK,522840.65625,5801982.5,922.483154296875,452.0400390625,453.227355957031,1.1873168945310226
P12-01,N,559703.875,5804744.5,323.440612792968,620.166015625,621.830017089843,1.6640014648429542
P12-01,CK,559679.0,5804757.5,1004.19219970703,714.634033203125,720.074340820312,5.440307617187045
P12-01,ZE,559818.8125,5805055.0,3397.99926757812,144.968017578125,142.800949096679,-2.1670684814459946
P12-03,N,555618.375,5807855.5,332.221710205078,629.362976074218,633.858093261718,4.4951171875
P12-03,CK,555626.1875,5807862.0,965.205383300781,601.458068847656,575.949523925781,-25.508544921875
P12-04,N,555617.6875,5807856.5,340.460144042968,329.313812255859,316.610931396484,-12.702880859375
P12-04,CK,555424.125,5808179.0,992.055053710937,650.487976074218,615.817504882812,-34.67047119140591
P12-07,N,547793.0,5807755.5,419.747985839843,215.94497680664,196.439270019531,-19.505706787109006
P12-07,CK,547795.625,5807762.0,1439.9658203125,1200.63012695312,1158.537109375,-42.09301757812
P12-08,N,555824.75,5813117.0,396.488006591796,754.481994628906,745.96240234375,-8.519592285156023
P12-08,CK,555820.0625,5813114.0,1303.97497558593,1021.9790649414,959.312622070312,-62.66644287108795
P12-08-S2,N,555824.75,5813117.0,396.488006591796,754.481994628906,759.886108398437,5.404113769531023
P12-08-S2,CK,555820.0625,5813114.0,1303.97497558593,1021.9790649414,959.244018554687,-62.73504638671295
P12-08-S2,ZE,555836.625,5812977.0,3595.79711914062,172.138916015625,175.599014282226,3.460098266600994
P12-11,N,553847.3125,5807937.0,354.386138916015,671.77197265625,667.721862792968,-4.050109863282046
P12-11,CK,553849.0,5807979.0,1132.97119140625,815.847778320312,764.955444335937,-50.892333984375
P12-11,ZE,554382.25,5808409.5,2937.36767578125,136.947998046875,131.205215454101,-5.742782592774006
P12-12,N,546456.9375,5811421.5,377.237915039062,717.281982421875,713.482055664062,-3.7999267578129547
P12-12,CK,546458.4375,5811425.5,1138.68835449218,768.129028320312,741.753234863281,-26.375793457031023
P12-12,ZE,546812.75,5811909.0,2899.06298828125,96.4765701293945,94.9535217285156,-1.5230484008789062
P12-A-01,N,566316.875,5803522.0,340.390808105468,358.428558349609,347.849914550781,-10.578643798827954
P12-A-01,CK,566316.3125,5803554.0,1165.22387695312,968.914001464843,996.025329589843,27.111328125
P12-C-02,N,558574.6875,5807081.5,351.988006591796,665.776977539062,661.351928710937,-4.425048828125
P12-C-02,CK,558578.375,5807082.5,1119.95825195312,831.682983398437,797.958862304687,-33.72412109375
P12-C-02,ZE,558654.5,5807022.5,3226.6357421875,96.6298828125,94.4373092651367,-2.1925735473632955
P12-SW-05-S2,N,551696.1875,5806726.0,397.25,758.9990234375,783.702697753906,24.703674316406023
P12-SW-05-S2,CK,551695.5,5806732.5,1369.46630859375,1149.7529296875,1081.44287109375,-68.31005859375
P12-SW-05-S2,ZE,551702.625,5806868.0,3101.01342773437,158.64306640625,156.625396728515,-2.0176696777350003
P13-01,N,513448.0,5785204.5,435.984985351562,720.687561035156,712.284362792968,-8.403198242188068
P13-01,CK,513447.96875,5785213.0,1080.208984375,416.465942382812,396.039672851562,-20.42626953125
P13-02,N,507504.90625,5790930.5,385.980560302734,299.944244384765,276.829193115234,-23.115051269531023
P13-02,CK,507504.75,5790944.5,917.942810058593,291.992919921875,277.399291992187,-14.593627929688012
P14-A-01,N,543777.0,5797517.0,417.5,369.784423828125,343.52783203125,-26.256591796875
P14-A-01,CK,543777.0,5797517.0,1236.0,802.0,767.493286132812,-34.506713867187955
P15-01,N,558636.625,5790448.5,339.488555908203,323.091857910156,306.053741455078,-17.03811645507801
P15-01,CK,558623.4375,5790432.5,990.854858398437,623.840942382812,623.584289550781,-0.2566528320310226
P15-01,ZE,558305.875,5790304.0,3083.30249023437,46.9169921875,46.0563049316406,-0.8606872558594034
P15-02,N,563926.375,5793930.5,338.497009277343,255.379028320312,243.07666015625,-12.302368164061988
P15-02,CK,563925.25,5793931.5,1059.49536132812,764.949951171875,727.806823730468,-37.143127441407046
P15-02,ZE,563745.25,5793666.5,3154.55639648437,67.239013671875,65.2688598632812,-1.9701538085938068
P15-05,N,548003.9375,5796712.0,403.493560791015,376.488220214843,353.787139892578,-22.701080322265
P15-05,CK,548016.125,5796712.0,1158.43920898437,702.951965332031,679.758605957031,-23.193359375
P15-06,N,553081.6875,5795686.0,377.200439453125,325.045471191406,307.648315429687,-17.397155761719034
P15-06,CK,553107.0,5795271.0,1051.81640625,578.454040527343,580.725524902343,2.271484375
P15-14,N,554000.5625,5787950.0,459.913146972656,484.486846923828,453.003051757812,-31.483795166016023
P15-14,CK,553905.8125,5787860.5,1447.54260253906,1064.19494628906,1035.02099609375,-29.17395019531
P15-E-01-S1,N,559437.625,5780710.0,426.493927001953,800.381225585937,822.563354492187,22.18212890625
P15-E-01-S1,CK,559428.5625,5780707.5,1252.94897460937,799.946044921875,772.763916015625,-27.18212890625
P15-RIJN-A-01,N,555766.3125,5793844.5,347.986083984375,657.004028320312,649.450012207031,-7.554016113281023
P15-RIJN-A-01,CK,555767.5625,5793836.0,990.958374023437,589.984985351562,604.424987792968,14.440002441405909
P15-RIJN-A-04,N,555770.875,5793846.0,350.918334960937,255.197998046875,239.149429321289,-16.048568725585994
P15-RIJN-A-04,CK,556115.25,5793520.5,1053.35388183593,590.590087890625,578.0517578125,-12.538330078125
P15-RIJN-B-01,N,553083.8125,5795689.5,376.496002197265,717.195007324218,725.820617675781,8.625610351563068
P15-RIJN-B-01,CK,553087.4375,5795685.5,1105.95544433593,705.919006347656,711.979736328125,6.060729980468977
P15-RIJN-B-01-S1,N,553083.8125,5795689.5,376.496002197265,717.195007324218,725.820617675781,8.625610351563068
P15-RIJN-B-01-S1,CK,553087.5,5795685.5,1111.70483398437,717.049987792968,711.326293945312,-5.723693847655909
P15-RIJN-B-02,N,553081.6875,5795686.0,377.200408935546,322.231506347656,304.624572753906,-17.60693359375
P15-RIJN-B-02,CK,553106.9375,5795271.0,1051.78063964843,578.393981933593,559.227416992187,-19.16656494140591
P16-01,N,511931.8125,5775621.5,480.190490722656,923.681030273437,916.692199707031,-6.988830566406023
P16-01,CK,511900.46875,5775592.0,1176.37219238281,431.98193359375,426.097930908203,-5.884002685546989
P18-01,CK,560387.375,5779354.0,1304.97314453125,526.059448242187,478.757904052734,-47.30154418945307
P18-01,ZE,560400.1875,5779310.0,3508.82080078125,94.796875,94.6507568359375,-0.1461181640625
P18-02,N,565845.75,5773940.5,476.994384765625,553.843017578125,515.365112304687,-38.477905273437955
P18-02,CK,565862.875,5773938.0,1431.89343261718,955.718994140625,930.311096191406,-25.407897949218977
P18-02,ZE,565645.3125,5773588.5,3628.69677734375,26.700927734375,26.7173976898193,0.01646995544430041
P18-05,N,551775.0,5775523.5,579.997985839843,980.775939941406,948.296691894531,-32.479248046875
P18-05,CK,551771.0,5775523.0,1604.98999023437,889.948974609375,866.360168457031,-23.588806152343977
PAU-01,N,750309.75,5909578.0,410.988891601562,816.052978515625,817.446105957031,1.3931274414060226
PAU-01,CK,750362.5625,5909591.0,1264.5234375,863.7099609375,824.496520996093,-39.213439941407046
PAU-01,ZE,751132.4375,5910013.0,2302.8251953125,941.626953125,927.4853515625,-14.1416015625
PBR-01,CK,662878.1875,5900632.5,1039.74084472656,202.5859375,212.815368652343,10.229431152343011
PEI-01,N,673747.625,5899258.0,541.482482910156,1076.96301269531,1087.73657226562,10.773559570309999
PEI-01,CK,673761.8125,5899261.0,1325.43896484375,484.965942382812,478.954925537109,-6.011016845703011
PKP-01,N,627248.25,5770411.0,312.543151855468,601.543029785156,607.439636230468,5.896606445311932
PKP-01,ZE,629141.3125,5771577.5,2182.0341796875,50.173828125,47.9432334899902,-2.230594635009801
PNA-14,N,595603.375,5765144.0,208.988006591796,415.677001953125,418.92691040039,3.2499084472649997
PNA-14,CK,595601.4375,5765141.5,501.979797363281,102.392570495605,103.107818603515,0.7152481079099999
PNA-15,N,593544.9375,5765985.5,216.996002197265,431.757995605468,435.332733154296,3.5747375488280113
POS-01,N,749811.0625,5912317.0,391.497985839843,776.677001953125,777.885437011718,1.2084350585929542
POS-01,CK,749813.75,5912317.0,1209.49401855468,852.891967773437,805.258178710937,-47.6337890625
POS-01,ZE,749810.1875,5912282.5,2268.416015625,971.071899414062,958.449401855468,-12.622497558594091
PRW-01,N,594271.5625,5750056.5,511.794158935546,949.331970214843,940.265502929687,-9.066467285155909
PRW-01,CK,593881.8125,5750774.0,1262.73278808593,618.028015136718,611.865051269531,-6.162963867186932
PRW-01,ZE,593261.4375,5752053.0,3064.97680664062,16.94384765625,17.330394744873,0.3865470886230007
PSP-01,N,726617.0625,5900202.5,470.835296630859,897.280029296875,912.712158203125,15.43212890625
PSP-01,CK,726089.75,5900432.5,1287.3017578125,759.008911132812,725.466979980468,-33.54193115234409
PSP-01,ZE,724942.1875,5900916.5,2501.16674804687,844.803955078125,830.271545410156,-14.532409667968977
PTH-01,N,721942.625,5834864.0,402.26089477539,710.677978515625,716.081115722656,5.403137207031023
PTH-01,CK,722314.9375,5835632.5,1014.62902832031,623.669067382812,612.513488769531,-11.155578613281023
Q01-01-S1,N,583733.0,5863831.0,476.75,708.719970703125,664.471923828125,-44.248046875
Q01-01-S1,CK,583733.0,5863831.0,1104.25,246.0,249.486572265625,3.486572265625
Q01-01-S1,ZE,583733.0,5863831.0,2850.5,562.5,545.930908203125,-16.569091796875
Q01-02-S1,N,588458.0,5860367.0,433.099975585937,894.099975585937,889.401977539062,-4.697998046875
Q01-02-S1,CK,588458.0,5860367.0,1104.09997558593,420.0,407.724700927734,-12.275299072266023
Q01-02-S1,ZE,588458.0,5860367.0,2659.35009765625,424.5,421.419494628906,-3.0805053710939774
Q01-03,N,576918.0,5858173.0,502.0,972.510009765625,973.649597167968,1.1395874023429542
Q01-04,N,572846.0,5864261.0,474.0,918.599975585937,916.182922363281,-2.4170532226560226
Q01-05,N,576536.0,5859688.0,485.25,941.099975585937,935.850341796875,-5.249633789062045
Q01-06,N,568797.0,5861580.0,468.799987792968,681.119995117187,664.809692382812,-16.310302734375
Q01-08,N,574301.3125,5869964.0,478.998962402343,565.985107421875,541.921508789062,-24.063598632812955
Q01-08,CK,574301.75,5869960.0,1102.99389648437,289.997680664062,303.251647949218,13.253967285156023
Q01-09,N,577550.0,5863775.0,434.640014648437,575.885986328125,555.594604492187,-20.291381835937955
Q01-09,CK,577550.0,5863775.0,899.140014648437,3.0,3.05000400543212,0.050004005432120024
Q01-11,CK,587737.8125,5861009.0,1248.88500976562,605.745056152343,654.009155273437,48.26409912109409
Q01-11,ZE,587763.75,5860929.0,2702.36694335937,402.988037109375,398.125457763671,-4.862579345703978
Q01-12,N,579109.0,5863670.0,440.5,909.0,984.611450195312,75.61145019531205
Q01-12,CK,579109.0,5863670.0,1368.0,918.0,934.097778320312,16.097778320312045
Q01-13,N,582060.0,5860894.0,450.5,930.0,926.701782226562,-3.2982177734379547
Q01-13,CK,582060.0,5860894.0,1055.5,251.0,251.3466796875,0.3466796875
Q01-15,N,575218.0,5868667.0,459.0,947.0,1027.68371582031,80.68371582031
Q01-15,CK,575218.0,5868667.0,1112.0,330.0,334.331665039062,4.331665039061988
Q01-17,N,577408.0,5868028.0,463.75,956.5,953.554077148437,-2.9459228515629547
Q01-17,CK,577408.0,5868028.0,1287.25,661.5,684.335021972656,22.835021972656023
Q01-18,CK,582608.0625,5869548.5,1233.98583984375,761.989013671875,726.130981445312,-35.858032226562955
Q01-19A,CK,582683.0,5863169.0,1077.81994628906,124.999938964843,126.544975280761,1.5450363159179972
Q01-22,N,582414.0,5861069.0,448.75,501.200012207031,474.439270019531,-26.7607421875
Q01-22,CK,582414.0,5861069.0,1046.5,224.0,224.952896118164,0.9528961181640057
Q01-HOORN-A-01,N,577337.0,5864708.0,434.190002441406,897.690002441406,910.580932617187,12.890930175781023
Q02-01,N,600907.75,5857532.5,431.0,418.149383544921,397.223052978515,-20.926330566406023
Q02-01,CK,600913.1875,5857525.5,1189.46960449218,654.872985839843,632.530578613281,-22.34240722656193
Q02-01,ZE,600947.8125,5857568.5,2265.74169921875,309.69091796875,295.665985107421,-14.024932861328978
Q02-02,N,600766.625,5865585.0,461.584564208984,434.375823974609,413.616302490234,-20.759521484375
Q02-02,CK,600765.4375,5865592.5,1434.44702148437,1022.51800537109,974.600952148437,-47.91705322265295
Q02-02,ZE,600828.0,5865580.0,2979.9462890625,343.847900390625,328.898376464843,-14.949523925781989
Q02-03,N,600075.1875,5860895.0,433.616333007812,337.474639892578,315.814392089843,-21.660247802735
Q02-03,CK,600077.4375,5860903.0,1257.59948730468,780.638977050781,750.535888671875,-30.103088378906023
Q02-03,ZE,600024.5,5860827.5,2936.81323242187,399.275146484375,386.669311523437,-12.605834960938012
Q02-04,N,603671.0,5871276.5,471.989013671875,912.387023925781,913.464965820312,1.0779418945310226
Q02-04,CK,603668.5625,5871279.5,1637.462890625,1386.17407226562,1355.80114746093,-30.37292480469
Q04-01,ZE,575782.9375,5838052.5,2788.90063476562,260.968994140625,258.678619384765,-2.2903747558600003
Q04-02,N,589689.9375,5853975.5,397.43374633789,444.686645507812,426.580383300781,-18.106262207030966
Q04-02,CK,589682.4375,5853975.5,1126.40075683593,662.85400390625,631.546936035156,-31.307067871093977
Q04-02,ZE,589745.3125,5854078.0,2797.6005859375,409.843994140625,400.687927246093,-9.156066894531989
Q04-03,N,589116.0,5842993.0,484.492980957031,586.276794433593,552.780883789062,-33.49591064453091
Q04-04,N,581949.625,5850685.0,508.234008789062,983.981018066406,970.843139648437,-13.137878417968977
Q04-05,N,586270.9375,5852420.0,520.991821289062,1006.8560180664,997.376403808593,-9.479614257807043
Q04-06,N,569217.5625,5838188.5,443.496002197265,850.392028808593,844.919616699218,-5.472412109375
Q04-06,ZE,569282.5625,5838339.0,2534.69165039062,272.6689453125,269.596862792968,-3.072082519531989
Q04-07,N,583834.6875,5852159.5,472.987976074218,908.677978515625,907.94580078125,-0.732177734375
Q04-07,CK,583834.6875,5852164.5,1149.96435546875,407.947998046875,401.798919677734,-6.149078369141023
Q04-07,ZE,583823.25,5852106.5,2862.60180664062,294.02099609375,335.900207519531,41.87921142578102
Q05-01,N,601607.3125,5839053.0,393.498992919921,409.098968505859,394.755401611328,-14.343566894530966
Q05-01,CK,601609.5,5839053.5,949.995361328125,325.984008789062,328.721618652343,2.7376098632810226
Q05-01,ZE,601652.5,5839077.0,2091.35327148437,257.444946289062,254.321380615234,-3.123565673827983
Q05-02,N,603761.0625,5845364.0,412.197998046875,790.922973632812,790.285766601562,-0.63720703125
Q05-02,ZE,602761.0625,5846280.0,2025.5576171875,308.303955078125,300.764221191406,-7.539733886718977
Q05-03,N,593808.9375,5852396.5,422.733001708984,810.35400390625,827.369689941406,17.015686035156023
Q05-03,CK,593817.4375,5852392.0,997.683532714843,304.453979492187,295.911804199218,-8.542175292968977
Q05-03,ZE,593906.0,5852490.5,2739.52807617187,236.224853515625,223.720596313476,-12.504257202149006
Q05-04,N,599783.0,5836765.0,460.5,605.991027832031,578.412353515625,-27.578674316406023
Q05-05,N,591960.6875,5847957.5,425.322998046875,315.480010986328,292.160064697265,-23.31994628906301
Q05-05,CK,591950.375,5847956.5,1169.28491210937,637.142944335937,596.368896484375,-40.774047851562045
Q05-05,ZE,592053.875,5847932.0,2915.35083007812,205.830078125,199.936813354492,-5.8932647705080115
Q07-01,N,582900.0,5817985.0,355.5,684.0,665.748596191406,-18.251403808593977
Q07-01,ZE,582820.875,5817866.5,2284.57739257812,173.943115234375,175.766616821289,1.8235015869140057
Q07-02,N,574406.1875,5818432.5,357.466400146484,368.852508544921,355.484161376953,-13.368347167968011
Q07-02,ZE,574653.5,5818576.5,3803.76391601562,83.630859375,83.0469436645507,-0.583915710449304
Q07-04,N,579604.1875,5826992.5,397.334503173828,768.226013183593,778.14990234375,9.923889160157046
Q07-04,ZE,579453.5625,5826946.0,2689.61499023437,211.375,207.890075683593,-3.484924316406989
Q07-05,N,588122.875,5829294.5,424.959991455078,809.059997558593,807.895751953125,-1.1642456054679542
Q07-05,ZE,588087.5,5829169.5,1933.38330078125,87.9119873046875,86.6400070190429,-1.2719802856446023
Q07-06-S1,N,576000.875,5823315.5,362.993286132812,690.986572265625,686.529052734375,-4.45751953125
Q07-06-S1,ZE,576319.6875,5823613.0,2842.09521484375,181.017822265625,186.67251586914,5.654693603515
Q08-01,N,602743.0,5829606.0,471.75,602.199829101562,569.632995605468,-32.56683349609409
Q08-01,ZE,602711.875,5829551.0,2122.90454101562,241.257934570312,234.896011352539,-6.361923217772983
Q08-02,N,594336.0,5828277.0,454.0,535.844421386718,477.107879638671,-58.73654174804693
Q08-02,ZE,594347.4375,5828417.0,2348.92260742187,192.132080078125,191.400756835937,-0.7313232421880116
Q08-06,N,592607.5625,5817798.0,386.499145507812,256.66845703125,240.517608642578,-16.15084838867199
Q08-A-01,N,603668.4375,5828508.0,469.494995117187,902.885009765625,894.43505859375,-8.449951171875
Q08-A-01,ZE,603573.75,5828471.5,2121.92163085937,133.969848632812,133.879913330078,-0.0899353027339771
Q08-B-01,N,596937.125,5833374.5,488.47900390625,941.075012207031,935.2041015625,-5.870910644531023
Q08-B-01,ZE,597102.3125,5833476.5,2234.41357421875,201.0419921875,198.216796875,-2.8251953125
Q10-01,N,586235.9375,5800993.5,294.985443115234,454.594482421875,446.289428710937,-8.305053710938012
Q10-01,CK,586235.75,5801006.0,637.437438964843,94.9749755859375,90.0503768920898,-4.924598693847699
Q10-02,N,583120.9375,5817405.5,348.992401123046,559.681823730468,550.180541992187,-9.501281738280909
Q10-02,ZE,583118.6875,5817493.5,2268.20141601562,177.845947265625,175.56787109375,-2.278076171875
Q10-03,N,581970.0,5812436.0,297.0,632.0,634.239929199218,2.239929199217954
Q10-03,ZE,581970.0,5812436.0,2827.0,152.0,158.317443847656,6.317443847655994
Q10-04,N,570561.9375,5806291.0,347.492950439453,261.052307128906,249.407119750976,-11.645187377930029
Q10-04,CK,570627.25,5806275.5,1291.66418457031,1155.794921875,1073.02856445312,-82.76635742188
Q10-04,ZE,571875.8125,5806045.5,3448.40161132812,137.8740234375,136.825988769531,-1.0480346679690058
Q10-05,N,588066.0,5814198.0,333.490997314453,627.281982421875,626.018981933593,-1.2630004882820458
Q10-05,ZE,588122.875,5814245.0,2608.6005859375,67.2878112792968,68.4897842407226,1.2019729614257955
Q11-01-S2,N,593569.9375,5808642.0,318.5,410.850219726562,396.139862060546,-14.710357666015966
Q11-01-S2,ZE,593720.8125,5809204.5,2768.74389648437,164.760986328125,164.227706909179,-0.5332794189459946
Q11-02,N,597065.8125,5807476.0,324.940246582031,213.51594543457,200.11587524414,-13.40007019043
Q11-03,N,595244.8125,5804892.0,298.998992919921,456.498809814453,442.148071289062,-14.350738525391023
Q11-03,CK,595244.5,5804892.0,647.497985839843,98.9970092773437,90.1137619018554,-8.883247375488295
Q11-03,ZE,595694.125,5805622.5,2637.744140625,100.89306640625,99.5391693115234,-1.3538970947266051
Q13-01,N,577751.9375,5783621.5,240.721755981445,460.052001953125,462.659790039062,2.6077880859369884
Q13-01,CK,577749.875,5783626.5,597.56787109375,221.170989990234,222.15054321289,0.9795532226559942
Q13-02,CK,577239.0,5783023.0,547.5,173.0,172.690979003906,-0.3090209960940058
Q13-03,N,571721.375,5796808.5,320.999237060546,193.492584228515,184.05647277832,-9.436111450195
Q13-03,CK,571724.125,5796811.5,1064.47436523437,844.962036132812,852.001525878906,7.039489746093977
Q13-03,ZE,571590.5,5796712.0,2923.740234375,67.787109375,65.8118667602539,-1.9752426147460938
Q13-04-S1,N,583707.25,5781009.0,258.723937988281,488.156005859375,488.638977050781,0.4829711914060226
Q13-04-S1,ZE,584441.75,5781872.5,2993.7578125,15.81298828125,15.8660697937011,0.05308151245110082
Q13-05,N,573586.0,5789881.5,270.243988037109,500.786987304687,502.078643798828,1.291656494141023
Q13-05,CK,573587.4375,5789883.5,813.469360351562,542.711059570312,573.8359375,31.124877929687955
Q13-06,N,569895.8125,5793300.0,311.200103759765,588.8330078125,592.030029296875,3.197021484375
Q13-06,CK,569872.5,5793310.0,1131.89990234375,943.199340820312,909.467468261718,-33.73187255859409
Q13-06,ZE,568923.0,5792366.0,2920.134765625,50.523193359375,49.2357215881347,-1.2874717712402983
Q13-07-S2,N,576045.25,5784427.5,243.485778808593,310.583831787109,301.059356689453,-9.524475097655966
Q13-07-S2,CK,576048.9375,5784423.0,614.721069335937,255.43798828125,255.361221313476,-0.07676696777400593
Q13-07-S2,ZE,577172.875,5785557.0,3335.76440429687,24.265869140625,24.2074546813964,-0.05841445922860089
Q13-08,N,577342.1875,5783989.0,255.5,135.400009155273,128.113250732421,-7.286758422852017
Q13-08,CK,577341.6875,5783988.5,605.74658203125,189.483001708984,184.11668395996,-5.366317749024006
Q14-01,N,591404.8125,5791991.5,268.734008789062,507.147003173828,496.431549072265,-10.715454101563012
Q14-02,CK,591669.3125,5798448.5,908.742004394531,702.47802734375,697.015563964843,-5.462463378907046
Q14-02,ZE,591751.3125,5798514.0,2845.87231445312,82.9580078125,83.6824798583984,0.7244720458983949
Q16-01,N,577764.0,5772288.0,243.490951538085,365.287017822265,355.90380859375,-9.383209228515
Q16-01,CK,577763.9375,5772295.0,611.479675292968,248.990966796875,240.244094848632,-8.746871948243012
Q16-02,CK,576750.8125,5774901.0,725.289123535156,350.601013183593,334.476928710937,-16.124084472656023
Q16-02,ZE,576740.875,5775261.0,3839.2763671875,56.14892578125,55.3048667907714,-0.8440589904786009
Q16-03,N,569026.8125,5777713.0,351.5,662.297973632812,675.0166015625,12.718627929687955
Q16-03,CK,569025.9375,5777714.5,1068.49597167968,730.994995117187,714.549987792968,-16.44500732421909
Q16-04,N,570497.9375,5774658.5,375.739990234375,188.598678588867,167.428939819335,-21.16973876953199
Q16-04,CK,570497.8125,5774665.0,1130.72900390625,758.464050292968,728.409606933593,-30.054443359375
Q16-04,ZE,570493.5625,5774831.0,3487.7958984375,54.39013671875,53.9568367004394,-0.4333000183105966
Q16-05,N,570559.5,5769978.5,451.479888916015,863.263000488281,848.004943847656,-15.258056640625
Q16-05,CK,570570.4375,5769966.5,1319.39770507812,832.904968261718,814.167053222656,-18.73791503906193
Q16-08,CK,573060.3125,5764748.5,1362.49621582031,762.161071777343,743.317687988281,-18.84338378906193
Q16-FA-101-S1,N,571784.0,5768721.5,448.736999511718,858.286010742187,866.664855957031,8.378845214843977
Q16-FA-101-S1,CK,571780.9375,5768724.0,1314.23303222656,833.446044921875,822.666687011718,-10.779357910157046
Q16-FA-101-S1,ZE,571414.1875,5768062.0,3617.72705078125,61.97802734375,62.6970443725585,0.7190170288085014
RAA-01,N,706767.0,5651272.0,289.710021972656,663.210021972656,633.310729980468,-29.89929199218807
RAL-02,N,722353.1875,5813042.0,347.246002197265,684.2919921875,674.120361328125,-10.171630859375
RAL-02,ZE,722394.5625,5813016.5,1457.42407226562,235.402099609375,0.0,-235.402099609375
RAM-02,ZE,771766.1875,5812079.5,2136.90502929687,451.299072265625,439.323944091796,-11.975128173828978
RAW-01,N,751065.5,5831211.0,277.493072509765,537.546020507812,530.608581542968,-6.937438964844091
RAW-01,CK,751055.5625,5831209.0,1173.90100097656,1219.20971679687,1166.0634765625,-53.14624023437
RAW-01,ZE,751095.75,5831149.0,2587.09545898437,450.5068359375,434.961853027343,-15.544982910156989
RDK-01,N,600585.125,5741069.0,559.066589355468,1098.10803222656,1061.99328613281,-36.11474609375
RDK-01,CK,600759.125,5740711.0,1425.41369628906,637.52001953125,646.053161621093,8.533142089842954
REU-01,CK,761669.8125,5812226.0,611.484680175781,424.916900634765,398.159454345703,-26.75744628906199
REU-01,ZE,761780.6875,5812256.5,1665.97155761718,687.692993164062,666.81884765625,-20.874145507812045
RID-02,N,672972.0,5895691.0,523.699951171875,1017.76654052734,1031.111328125,13.344787597660002
RID-02,CK,672972.0,5895691.0,1254.69995117187,404.0,398.767333984375,-5.232666015625
RID-03,CK,677901.0,5897971.0,1069.09997558593,68.0332260131836,67.236343383789,-0.7968826293945881
RKK-25,N,608117.5,5749382.5,287.308166503906,316.780639648437,305.952270507812,-10.828369140625
RKK-25,CK,608074.4375,5749318.0,619.002136230468,84.9940185546875,85.7250366210937,0.7310180664061932
RKK-26,N,607862.125,5749469.5,290.717132568359,309.217163085937,299.75830078125,-9.458862304686988
RKK-26,CK,608052.125,5749424.5,613.270385742187,85.1900024414062,83.7831497192382,-1.4068527221679972
RKK-27,N,607849.8125,5749495.0,292.203674316406,312.326934814453,302.65673828125,-9.670196533203011
RKK-27,CK,607925.625,5749685.0,603.489013671875,63.3080444335937,60.9283142089843,-2.3797302246094034
RKK-28,N,607713.875,5749844.0,284.521087646484,287.305847167968,279.085723876953,-8.220123291015
RKK-28,CK,607460.6875,5749825.0,586.568420410156,75.1050415039062,73.5466232299804,-1.5584182739257955
RKK-32,CK,607879.1875,5749427.0,623.957702636718,84.0549926757812,82.5116271972656,-1.5433654785155966
RKK-32-S3,CK,607879.1875,5749427.0,623.957702636718,84.0549926757812,82.5118179321289,-1.543174743652287
RKK-32-S3,ZE,605110.4375,5750430.0,3048.41528320312,8.572021484375,8.60694122314453,0.034919738769529474
ROD-101,N,730827.75,5893204.0,417.497985839843,526.860412597656,506.446685791015,-20.413726806641023
ROD-101,CK,730827.125,5893199.5,1242.986328125,815.988952636718,775.949523925781,-40.03942871093693
ROD-101,ZE,730811.8125,5893201.5,2543.90551757812,797.842041015625,778.254821777343,-19.587219238282046
